Dátum,Termék,Kategória,Eladott mennyiség (db),Egységár (Ft),Napi árbevétel (Ft),Év,Hónap,Hét napja
2023-01-30,Vajas croissant,Édesség,43,450,19350,2023,1,Monday
2023-01-30,Csokis croissant,Édesség,33,490,16170,2023,1,Monday
2023-01-30,Túrós batyu,Édesség,36,420,15120,2023,1,Monday
2023-01-30,Sajtos pogácsa,Pékáru,106,150,15900,2023,1,Monday
2023-01-30,Fonott kalács,Kenyér,11,1200,13200,2023,1,Monday
2023-01-30,Mákos rétes,Édesség,28,350,9800,2023,1,Monday
2023-01-30,Diós rétes,Édesség,35,350,12250,2023,1,Monday
2023-01-30,Muffin,Édesség,32,380,12160,2023,1,Monday
2023-01-30,Szendvics,Egyéb,16,890,14240,2023,1,Monday
2023-01-30,Baguette,Kenyér,17,650,11050,2023,1,Monday
2023-01-31,Fehér kenyér,Kenyér,39,800,31200,2023,1,Tuesday
2023-01-31,Félbarna kenyér,Kenyér,27,850,22950,2023,1,Tuesday
2023-01-31,Teljes kiőrlésű kenyér,Kenyér,17,950,16150,2023,1,Tuesday
2023-01-31,Zsemle (db),Pékáru,256,90,23040,2023,1,Tuesday
2023-01-31,Kifli (db),Pékáru,225,85,19125,2023,1,Tuesday
2023-01-31,Vajas croissant,Édesség,43,450,19350,2023,1,Tuesday
2023-01-31,Csokis croissant,Édesség,39,490,19110,2023,1,Tuesday
2023-01-31,Túrós batyu,Édesség,36,420,15120,2023,1,Tuesday
2023-01-31,Sajtos pogácsa,Pékáru,98,150,14700,2023,1,Tuesday
2023-01-31,Fonott kalács,Kenyér,11,1200,13200,2023,1,Tuesday
2023-01-31,Mákos rétes,Édesség,33,350,11550,2023,1,Tuesday
2023-01-31,Diós rétes,Édesség,32,350,11200,2023,1,Tuesday
2023-01-31,Muffin,Édesség,32,380,12160,2023,1,Tuesday
2023-01-31,Szendvics,Egyéb,16,890,14240,2023,1,Tuesday
2023-01-31,Baguette,Kenyér,14,650,9100,2023,1,Tuesday
2023-02-01,Fehér kenyér,Kenyér,32,800,25600,2023,2,Wednesday
2023-02-01,Félbarna kenyér,Kenyér,23,850,19550,2023,2,Wednesday
2023-02-01,Teljes kiőrlésű kenyér,Kenyér,15,950,14250,2023,2,Wednesday
2023-02-01,Zsemle (db),Pékáru,205,90,18450,2023,2,Wednesday
2023-02-01,Kifli (db),Pékáru,200,85,17000,2023,2,Wednesday
2023-02-01,Vajas croissant,Édesség,36,450,16200,2023,2,Wednesday
2023-02-01,Csokis croissant,Édesség,33,490,16170,2023,2,Wednesday
2023-02-01,Túrós batyu,Édesség,33,420,13860,2023,2,Wednesday
2023-02-01,Sajtos pogácsa,Pékáru,89,150,13350,2023,2,Wednesday
2023-02-01,Fonott kalács,Kenyér,9,1200,10800,2023,2,Wednesday
2023-02-01,Mákos rétes,Édesség,31,350,10850,2023,2,Wednesday
2023-02-01,Diós rétes,Édesség,32,350,11200,2023,2,Wednesday
2023-02-01,Muffin,Édesség,27,380,10260,2023,2,Wednesday
2023-02-01,Szendvics,Egyéb,14,890,12460,2023,2,Wednesday
2023-02-01,Baguette,Kenyér,16,650,10400,2023,2,Wednesday
2023-02-02,Fehér kenyér,Kenyér,42,800,33600,2023,2,Thursday
2023-02-02,Félbarna kenyér,Kenyér,27,850,22950,2023,2,Thursday
2023-02-02,Teljes kiőrlésű kenyér,Kenyér,19,950,18050,2023,2,Thursday
2023-02-02,Zsemle (db),Pékáru,252,90,22680,2023,2,Thursday
2023-02-02,Kifli (db),Pékáru,247,85,20995,2023,2,Thursday
2023-02-02,Vajas croissant,Édesség,47,450,21150,2023,2,Thursday
2023-02-02,Csokis croissant,Édesség,40,490,19600,2023,2,Thursday
2023-02-02,Túrós batyu,Édesség,41,420,17220,2023,2,Thursday
2023-02-02,Sajtos pogácsa,Pékáru,114,150,17100,2023,2,Thursday
2023-02-02,Fonott kalács,Kenyér,13,1200,15600,2023,2,Thursday
2023-02-02,Mákos rétes,Édesség,39,350,13650,2023,2,Thursday
2023-02-02,Diós rétes,Édesség,35,350,12250,2023,2,Thursday
2023-02-02,Muffin,Édesség,35,380,13300,2023,2,Thursday
2023-02-02,Szendvics,Egyéb,17,890,15130,2023,2,Thursday
2023-02-02,Baguette,Kenyér,15,650,9750,2023,2,Thursday
2023-02-03,Fehér kenyér,Kenyér,44,800,35200,2023,2,Friday
2023-02-03,Félbarna kenyér,Kenyér,31,850,26350,2023,2,Friday
2023-02-03,Teljes kiőrlésű kenyér,Kenyér,23,950,21850,2023,2,Friday
2023-02-03,Zsemle (db),Pékáru,281,90,25290,2023,2,Friday
2023-02-03,Kifli (db),Pékáru,255,85,21675,2023,2,Friday
2023-02-03,Vajas croissant,Édesség,53,450,23850,2023,2,Friday
2023-02-03,Csokis croissant,Édesség,45,490,22050,2023,2,Friday
2023-02-03,Túrós batyu,Édesség,44,420,18480,2023,2,Friday
2023-02-03,Sajtos pogácsa,Pékáru,123,150,18450,2023,2,Friday
2023-02-03,Fonott kalács,Kenyér,14,1200,16800,2023,2,Friday
2023-02-03,Mákos rétes,Édesség,45,350,15750,2023,2,Friday
2023-02-03,Diós rétes,Édesség,37,350,12950,2023,2,Friday
2023-02-03,Muffin,Édesség,35,380,13300,2023,2,Friday
2023-02-03,Szendvics,Egyéb,18,890,16020,2023,2,Friday
2023-02-03,Baguette,Kenyér,18,650,11700,2023,2,Friday
2023-02-04,Fehér kenyér,Kenyér,55,800,44000,2023,2,Saturday
2023-02-04,Félbarna kenyér,Kenyér,40,850,34000,2023,2,Saturday
2023-02-04,Teljes kiőrlésű kenyér,Kenyér,28,950,26600,2023,2,Saturday
2023-02-04,Zsemle (db),Pékáru,315,90,28350,2023,2,Saturday
2023-02-04,Kifli (db),Pékáru,314,85,26690,2023,2,Saturday
2023-02-04,Vajas croissant,Édesség,58,450,26100,2023,2,Saturday
2023-02-04,Csokis croissant,Édesség,50,490,24500,2023,2,Saturday
2023-02-04,Túrós batyu,Édesség,51,420,21420,2023,2,Saturday
2023-02-04,Sajtos pogácsa,Pékáru,153,150,22950,2023,2,Saturday
2023-02-04,Fonott kalács,Kenyér,17,1200,20400,2023,2,Saturday
2023-02-04,Mákos rétes,Édesség,50,350,17500,2023,2,Saturday
2023-02-04,Diós rétes,Édesség,49,350,17150,2023,2,Saturday
2023-02-04,Muffin,Édesség,45,380,17100,2023,2,Saturday
2023-02-04,Szendvics,Egyéb,22,890,19580,2023,2,Saturday
2023-02-04,Baguette,Kenyér,26,650,16900,2023,2,Saturday
2023-02-06,Fehér kenyér,Kenyér,37,800,29600,2023,2,Monday
2023-02-06,Félbarna kenyér,Kenyér,26,850,22100,2023,2,Monday
2023-02-06,Teljes kiőrlésű kenyér,Kenyér,18,950,17100,2023,2,Monday
2023-02-06,Zsemle (db),Pékáru,232,90,20880,2023,2,Monday
2023-02-06,Kifli (db),Pékáru,210,85,17850,2023,2,Monday
2023-02-06,Vajas croissant,Édesség,42,450,18900,2023,2,Monday
2023-02-06,Csokis croissant,Édesség,36,490,17640,2023,2,Monday
2023-02-06,Túrós batyu,Édesség,37,420,15540,2023,2,Monday
2023-02-06,Sajtos pogácsa,Pékáru,98,150,14700,2023,2,Monday
2023-02-06,Fonott kalács,Kenyér,11,1200,13200,2023,2,Monday
2023-02-06,Mákos rétes,Édesség,30,350,10500,2023,2,Monday
2023-02-06,Diós rétes,Édesség,35,350,12250,2023,2,Monday
2023-02-06,Muffin,Édesség,36,380,13680,2023,2,Monday
2023-02-06,Szendvics,Egyéb,14,890,12460,2023,2,Monday
2023-02-06,Baguette,Kenyér,17,650,11050,2023,2,Monday
2023-02-07,Fehér kenyér,Kenyér,46,800,36800,2023,2,Tuesday
2023-02-07,Félbarna kenyér,Kenyér,31,850,26350,2023,2,Tuesday
2023-02-07,Teljes kiőrlésű kenyér,Kenyér,21,950,19950,2023,2,Tuesday
2023-02-07,Zsemle (db),Pékáru,273,90,24570,2023,2,Tuesday
2023-02-07,Kifli (db),Pékáru,267,85,22695,2023,2,Tuesday
2023-02-07,Vajas croissant,Édesség,50,450,22500,2023,2,Tuesday
2023-02-07,Csokis croissant,Édesség,40,490,19600,2023,2,Tuesday
2023-02-07,Túrós batyu,Édesség,45,420,18900,2023,2,Tuesday
2023-02-07,Sajtos pogácsa,Pékáru,119,150,17850,2023,2,Tuesday
2023-02-07,Fonott kalács,Kenyér,14,1200,16800,2023,2,Tuesday
2023-02-07,Mákos rétes,Édesség,40,350,14000,2023,2,Tuesday
2023-02-07,Diós rétes,Édesség,36,350,12600,2023,2,Tuesday
2023-02-07,Muffin,Édesség,40,380,15200,2023,2,Tuesday
2023-02-07,Szendvics,Egyéb,17,890,15130,2023,2,Tuesday
2023-02-07,Baguette,Kenyér,20,650,13000,2023,2,Tuesday
2023-02-08,Fehér kenyér,Kenyér,38,800,30400,2023,2,Wednesday
2023-02-08,Félbarna kenyér,Kenyér,27,850,22950,2023,2,Wednesday
2023-02-08,Teljes kiőrlésű kenyér,Kenyér,18,950,17100,2023,2,Wednesday
2023-02-08,Zsemle (db),Pékáru,235,90,21150,2023,2,Wednesday
2023-02-08,Kifli (db),Pékáru,220,85,18700,2023,2,Wednesday
2023-02-08,Vajas croissant,Édesség,42,450,18900,2023,2,Wednesday
2023-02-08,Csokis croissant,Édesség,36,490,17640,2023,2,Wednesday
2023-02-08,Túrós batyu,Édesség,32,420,13440,2023,2,Wednesday
2023-02-08,Sajtos pogácsa,Pékáru,103,150,15450,2023,2,Wednesday
2023-02-08,Fonott kalács,Kenyér,11,1200,13200,2023,2,Wednesday
2023-02-08,Mákos rétes,Édesség,32,350,11200,2023,2,Wednesday
2023-02-08,Diós rétes,Édesség,35,350,12250,2023,2,Wednesday
2023-02-08,Muffin,Édesség,30,380,11400,2023,2,Wednesday
2023-02-08,Szendvics,Egyéb,16,890,14240,2023,2,Wednesday
2023-02-08,Baguette,Kenyér,17,650,11050,2023,2,Wednesday
2023-02-09,Fehér kenyér,Kenyér,35,800,28000,2023,2,Thursday
2023-02-09,Félbarna kenyér,Kenyér,25,850,21250,2023,2,Thursday
2023-02-09,Teljes kiőrlésű kenyér,Kenyér,17,950,16150,2023,2,Thursday
2023-02-09,Zsemle (db),Pékáru,222,90,19980,2023,2,Thursday
2023-02-09,Kifli (db),Pékáru,215,85,18275,2023,2,Thursday
2023-02-09,Vajas croissant,Édesség,40,450,18000,2023,2,Thursday
2023-02-09,Csokis croissant,Édesség,35,490,17150,2023,2,Thursday
2023-02-09,Túrós batyu,Édesség,34,420,14280,2023,2,Thursday
2023-02-09,Sajtos pogácsa,Pékáru,93,150,13950,2023,2,Thursday
2023-02-09,Fonott kalács,Kenyér,10,1200,12000,2023,2,Thursday
2023-02-09,Mákos rétes,Édesség,31,350,10850,2023,2,Thursday
2023-02-09,Diós rétes,Édesség,28,350,9800,2023,2,Thursday
2023-02-09,Muffin,Édesség,30,380,11400,2023,2,Thursday
2023-02-09,Szendvics,Egyéb,15,890,13350,2023,2,Thursday
2023-02-09,Baguette,Kenyér,16,650,10400,2023,2,Thursday
2023-02-10,Fehér kenyér,Kenyér,49,800,39200,2023,2,Friday
2023-02-10,Félbarna kenyér,Kenyér,36,850,30600,2023,2,Friday
2023-02-10,Teljes kiőrlésű kenyér,Kenyér,26,950,24700,2023,2,Friday
2023-02-10,Zsemle (db),Pékáru,318,90,28620,2023,2,Friday
2023-02-10,Kifli (db),Pékáru,320,85,27200,2023,2,Friday
2023-02-10,Vajas croissant,Édesség,56,450,25200,2023,2,Friday
2023-02-10,Csokis croissant,Édesség,52,490,25480,2023,2,Friday
2023-02-10,Túrós batyu,Édesség,48,420,20160,2023,2,Friday
2023-02-10,Sajtos pogácsa,Pékáru,125,150,18750,2023,2,Friday
2023-02-10,Fonott kalács,Kenyér,16,1200,19200,2023,2,Friday
2023-02-10,Mákos rétes,Édesség,49,350,17150,2023,2,Friday
2023-02-10,Diós rétes,Édesség,46,350,16100,2023,2,Friday
2023-02-10,Muffin,Édesség,46,380,17480,2023,2,Friday
2023-02-10,Szendvics,Egyéb,22,890,19580,2023,2,Friday
2023-02-10,Baguette,Kenyér,23,650,14950,2023,2,Friday
2023-02-11,Fehér kenyér,Kenyér,48,800,38400,2023,2,Saturday
2023-02-11,Félbarna kenyér,Kenyér,34,850,28900,2023,2,Saturday
2023-02-11,Teljes kiőrlésű kenyér,Kenyér,24,950,22800,2023,2,Saturday
2023-02-11,Zsemle (db),Pékáru,296,90,26640,2023,2,Saturday
2023-02-11,Kifli (db),Pékáru,311,85,26435,2023,2,Saturday
2023-02-11,Vajas croissant,Édesség,55,450,24750,2023,2,Saturday
2023-02-11,Csokis croissant,Édesség,47,490,23030,2023,2,Saturday
2023-02-11,Túrós batyu,Édesség,51,420,21420,2023,2,Saturday
2023-02-11,Sajtos pogácsa,Pékáru,131,150,19650,2023,2,Saturday
2023-02-11,Fonott kalács,Kenyér,14,1200,16800,2023,2,Saturday
2023-02-11,Mákos rétes,Édesség,43,350,15050,2023,2,Saturday
2023-02-11,Diós rétes,Édesség,46,350,16100,2023,2,Saturday
2023-02-11,Muffin,Édesség,43,380,16340,2023,2,Saturday
2023-02-11,Szendvics,Egyéb,21,890,18690,2023,2,Saturday
2023-02-11,Baguette,Kenyér,21,650,13650,2023,2,Saturday
2023-02-13,Fehér kenyér,Kenyér,37,800,29600,2023,2,Monday
2023-02-13,Félbarna kenyér,Kenyér,28,850,23800,2023,2,Monday
2023-02-13,Teljes kiőrlésű kenyér,Kenyér,20,950,19000,2023,2,Monday
2023-02-13,Zsemle (db),Pékáru,258,90,23220,2023,2,Monday
2023-02-13,Kifli (db),Pékáru,239,85,20315,2023,2,Monday
2023-02-13,Vajas croissant,Édesség,45,450,20250,2023,2,Monday
2023-02-13,Csokis croissant,Édesség,39,490,19110,2023,2,Monday
2023-02-13,Túrós batyu,Édesség,42,420,17640,2023,2,Monday
2023-02-13,Sajtos pogácsa,Pékáru,110,150,16500,2023,2,Monday
2023-02-13,Fonott kalács,Kenyér,13,1200,15600,2023,2,Monday
2023-02-13,Mákos rétes,Édesség,35,350,12250,2023,2,Monday
2023-02-13,Diós rétes,Édesség,34,350,11900,2023,2,Monday
2023-02-13,Muffin,Édesség,33,380,12540,2023,2,Monday
2023-02-13,Szendvics,Egyéb,18,890,16020,2023,2,Monday
2023-02-13,Baguette,Kenyér,18,650,11700,2023,2,Monday
2023-02-14,Fehér kenyér,Kenyér,29,800,23200,2023,2,Tuesday
2023-02-14,Félbarna kenyér,Kenyér,22,850,18700,2023,2,Tuesday
2023-02-14,Teljes kiőrlésű kenyér,Kenyér,14,950,13300,2023,2,Tuesday
2023-02-14,Zsemle (db),Pékáru,187,90,16830,2023,2,Tuesday
2023-02-14,Kifli (db),Pékáru,173,85,14705,2023,2,Tuesday
2023-02-14,Vajas croissant,Édesség,32,450,14400,2023,2,Tuesday
2023-02-14,Csokis croissant,Édesség,31,490,15190,2023,2,Tuesday
2023-02-14,Túrós batyu,Édesség,29,420,12180,2023,2,Tuesday
2023-02-14,Sajtos pogácsa,Pékáru,85,150,12750,2023,2,Tuesday
2023-02-14,Fonott kalács,Kenyér,9,1200,10800,2023,2,Tuesday
2023-02-14,Mákos rétes,Édesség,26,350,9100,2023,2,Tuesday
2023-02-14,Diós rétes,Édesség,27,350,9450,2023,2,Tuesday
2023-02-14,Muffin,Édesség,24,380,9120,2023,2,Tuesday
2023-02-14,Szendvics,Egyéb,14,890,12460,2023,2,Tuesday
2023-02-14,Baguette,Kenyér,13,650,8450,2023,2,Tuesday
2023-02-15,Fehér kenyér,Kenyér,32,800,25600,2023,2,Wednesday
2023-02-15,Félbarna kenyér,Kenyér,23,850,19550,2023,2,Wednesday
2023-02-15,Teljes kiőrlésű kenyér,Kenyér,16,950,15200,2023,2,Wednesday
2023-02-15,Zsemle (db),Pékáru,203,90,18270,2023,2,Wednesday
2023-02-15,Kifli (db),Pékáru,197,85,16745,2023,2,Wednesday
2023-02-15,Vajas croissant,Édesség,37,450,16650,2023,2,Wednesday
2023-02-15,Csokis croissant,Édesség,30,490,14700,2023,2,Wednesday
2023-02-15,Túrós batyu,Édesség,34,420,14280,2023,2,Wednesday
2023-02-15,Sajtos pogácsa,Pékáru,89,150,13350,2023,2,Wednesday
2023-02-15,Fonott kalács,Kenyér,10,1200,12000,2023,2,Wednesday
2023-02-15,Mákos rétes,Édesség,30,350,10500,2023,2,Wednesday
2023-02-15,Diós rétes,Édesség,30,350,10500,2023,2,Wednesday
2023-02-15,Muffin,Édesség,24,380,9120,2023,2,Wednesday
2023-02-15,Szendvics,Egyéb,13,890,11570,2023,2,Wednesday
2023-02-15,Baguette,Kenyér,13,650,8450,2023,2,Wednesday
2023-02-16,Fehér kenyér,Kenyér,38,800,30400,2023,2,Thursday
2023-02-16,Félbarna kenyér,Kenyér,28,850,23800,2023,2,Thursday
2023-02-16,Teljes kiőrlésű kenyér,Kenyér,20,950,19000,2023,2,Thursday
2023-02-16,Zsemle (db),Pékáru,236,90,21240,2023,2,Thursday
2023-02-16,Kifli (db),Pékáru,233,85,19805,2023,2,Thursday
2023-02-16,Vajas croissant,Édesség,48,450,21600,2023,2,Thursday
2023-02-16,Csokis croissant,Édesség,39,490,19110,2023,2,Thursday
2023-02-16,Túrós batyu,Édesség,41,420,17220,2023,2,Thursday
2023-02-16,Sajtos pogácsa,Pékáru,117,150,17550,2023,2,Thursday
2023-02-16,Fonott kalács,Kenyér,12,1200,14400,2023,2,Thursday
2023-02-16,Mákos rétes,Édesség,34,350,11900,2023,2,Thursday
2023-02-16,Diós rétes,Édesség,39,350,13650,2023,2,Thursday
2023-02-16,Muffin,Édesség,34,380,12920,2023,2,Thursday
2023-02-16,Szendvics,Egyéb,16,890,14240,2023,2,Thursday
2023-02-16,Baguette,Kenyér,20,650,13000,2023,2,Thursday
2023-02-17,Fehér kenyér,Kenyér,49,800,39200,2023,2,Friday
2023-02-17,Félbarna kenyér,Kenyér,37,850,31450,2023,2,Friday
2023-02-17,Teljes kiőrlésű kenyér,Kenyér,25,950,23750,2023,2,Friday
2023-02-17,Zsemle (db),Pékáru,315,90,28350,2023,2,Friday
2023-02-17,Kifli (db),Pékáru,284,85,24140,2023,2,Friday
2023-02-17,Vajas croissant,Édesség,63,450,28350,2023,2,Friday
2023-02-17,Csokis croissant,Édesség,46,490,22540,2023,2,Friday
2023-02-17,Túrós batyu,Édesség,51,420,21420,2023,2,Friday
2023-02-17,Sajtos pogácsa,Pékáru,141,150,21150,2023,2,Friday
2023-02-17,Fonott kalács,Kenyér,17,1200,20400,2023,2,Friday
2023-02-17,Mákos rétes,Édesség,43,350,15050,2023,2,Friday
2023-02-17,Diós rétes,Édesség,49,350,17150,2023,2,Friday
2023-02-17,Muffin,Édesség,45,380,17100,2023,2,Friday
2023-02-17,Szendvics,Egyéb,21,890,18690,2023,2,Friday
2023-02-17,Baguette,Kenyér,23,650,14950,2023,2,Friday
2023-02-18,Fehér kenyér,Kenyér,56,800,44800,2023,2,Saturday
2023-02-18,Félbarna kenyér,Kenyér,43,850,36550,2023,2,Saturday
2023-02-18,Teljes kiőrlésű kenyér,Kenyér,27,950,25650,2023,2,Saturday
2023-02-18,Zsemle (db),Pékáru,337,90,30330,2023,2,Saturday
2023-02-18,Kifli (db),Pékáru,344,85,29240,2023,2,Saturday
2023-02-18,Vajas croissant,Édesség,63,450,28350,2023,2,Saturday
2023-02-18,Csokis croissant,Édesség,53,490,25970,2023,2,Saturday
2023-02-18,Túrós batyu,Édesség,52,420,21840,2023,2,Saturday
2023-02-18,Sajtos pogácsa,Pékáru,161,150,24150,2023,2,Saturday
2023-02-18,Fonott kalács,Kenyér,17,1200,20400,2023,2,Saturday
2023-02-18,Mákos rétes,Édesség,52,350,18200,2023,2,Saturday
2023-02-18,Diós rétes,Édesség,59,350,20650,2023,2,Saturday
2023-02-18,Muffin,Édesség,47,380,17860,2023,2,Saturday
2023-02-18,Szendvics,Egyéb,24,890,21360,2023,2,Saturday
2023-02-18,Baguette,Kenyér,23,650,14950,2023,2,Saturday
2023-02-20,Fehér kenyér,Kenyér,38,800,30400,2023,2,Monday
2023-02-20,Félbarna kenyér,Kenyér,29,850,24650,2023,2,Monday
2023-02-20,Teljes kiőrlésű kenyér,Kenyér,18,950,17100,2023,2,Monday
2023-02-20,Zsemle (db),Pékáru,252,90,22680,2023,2,Monday
2023-02-20,Kifli (db),Pékáru,217,85,18445,2023,2,Monday
2023-02-20,Vajas croissant,Édesség,46,450,20700,2023,2,Monday
2023-02-20,Csokis croissant,Édesség,37,490,18130,2023,2,Monday
2023-02-20,Túrós batyu,Édesség,37,420,15540,2023,2,Monday
2023-02-20,Sajtos pogácsa,Pékáru,106,150,15900,2023,2,Monday
2023-02-20,Fonott kalács,Kenyér,13,1200,15600,2023,2,Monday
2023-02-20,Mákos rétes,Édesség,41,350,14350,2023,2,Monday
2023-02-20,Diós rétes,Édesség,33,350,11550,2023,2,Monday
2023-02-20,Muffin,Édesség,31,380,11780,2023,2,Monday
2023-02-20,Szendvics,Egyéb,15,890,13350,2023,2,Monday
2023-02-20,Baguette,Kenyér,16,650,10400,2023,2,Monday
2023-02-21,Fehér kenyér,Kenyér,37,800,29600,2023,2,Tuesday
2023-02-21,Félbarna kenyér,Kenyér,25,850,21250,2023,2,Tuesday
2023-02-21,Teljes kiőrlésű kenyér,Kenyér,18,950,17100,2023,2,Tuesday
2023-02-21,Zsemle (db),Pékáru,234,90,21060,2023,2,Tuesday
2023-02-21,Kifli (db),Pékáru,215,85,18275,2023,2,Tuesday
2023-02-21,Vajas croissant,Édesség,37,450,16650,2023,2,Tuesday
2023-02-21,Csokis croissant,Édesség,35,490,17150,2023,2,Tuesday
2023-02-21,Túrós batyu,Édesség,39,420,16380,2023,2,Tuesday
2023-02-21,Sajtos pogácsa,Pékáru,96,150,14400,2023,2,Tuesday
2023-02-21,Fonott kalács,Kenyér,10,1200,12000,2023,2,Tuesday
2023-02-21,Mákos rétes,Édesség,34,350,11900,2023,2,Tuesday
2023-02-21,Diós rétes,Édesség,35,350,12250,2023,2,Tuesday
2023-02-21,Muffin,Édesség,30,380,11400,2023,2,Tuesday
2023-02-21,Szendvics,Egyéb,15,890,13350,2023,2,Tuesday
2023-02-21,Baguette,Kenyér,16,650,10400,2023,2,Tuesday
2023-02-22,Fehér kenyér,Kenyér,31,800,24800,2023,2,Wednesday
2023-02-22,Félbarna kenyér,Kenyér,22,850,18700,2023,2,Wednesday
2023-02-22,Teljes kiőrlésű kenyér,Kenyér,16,950,15200,2023,2,Wednesday
2023-02-22,Zsemle (db),Pékáru,189,90,17010,2023,2,Wednesday
2023-02-22,Kifli (db),Pékáru,178,85,15130,2023,2,Wednesday
2023-02-22,Vajas croissant,Édesség,35,450,15750,2023,2,Wednesday
2023-02-22,Csokis croissant,Édesség,29,490,14210,2023,2,Wednesday
2023-02-22,Túrós batyu,Édesség,32,420,13440,2023,2,Wednesday
2023-02-22,Sajtos pogácsa,Pékáru,86,150,12900,2023,2,Wednesday
2023-02-22,Fonott kalács,Kenyér,11,1200,13200,2023,2,Wednesday
2023-02-22,Mákos rétes,Édesség,30,350,10500,2023,2,Wednesday
2023-02-22,Diós rétes,Édesség,28,350,9800,2023,2,Wednesday
2023-02-22,Muffin,Édesség,28,380,10640,2023,2,Wednesday
2023-02-22,Szendvics,Egyéb,14,890,12460,2023,2,Wednesday
2023-02-22,Baguette,Kenyér,14,650,9100,2023,2,Wednesday
2023-02-23,Fehér kenyér,Kenyér,35,800,28000,2023,2,Thursday
2023-02-23,Félbarna kenyér,Kenyér,25,850,21250,2023,2,Thursday
2023-02-23,Teljes kiőrlésű kenyér,Kenyér,18,950,17100,2023,2,Thursday
2023-02-23,Zsemle (db),Pékáru,229,90,20610,2023,2,Thursday
2023-02-23,Kifli (db),Pékáru,216,85,18360,2023,2,Thursday
2023-02-23,Vajas croissant,Édesség,41,450,18450,2023,2,Thursday
2023-02-23,Csokis croissant,Édesség,37,490,18130,2023,2,Thursday
2023-02-23,Túrós batyu,Édesség,37,420,15540,2023,2,Thursday
2023-02-23,Sajtos pogácsa,Pékáru,102,150,15300,2023,2,Thursday
2023-02-23,Fonott kalács,Kenyér,11,1200,13200,2023,2,Thursday
2023-02-23,Mákos rétes,Édesség,31,350,10850,2023,2,Thursday
2023-02-23,Diós rétes,Édesség,34,350,11900,2023,2,Thursday
2023-02-23,Muffin,Édesség,32,380,12160,2023,2,Thursday
2023-02-23,Szendvics,Egyéb,15,890,13350,2023,2,Thursday
2023-02-23,Baguette,Kenyér,16,650,10400,2023,2,Thursday
2023-02-24,Fehér kenyér,Kenyér,46,800,36800,2023,2,Friday
2023-02-24,Félbarna kenyér,Kenyér,33,850,28050,2023,2,Friday
2023-02-24,Teljes kiőrlésű kenyér,Kenyér,21,950,19950,2023,2,Friday
2023-02-24,Zsemle (db),Pékáru,275,90,24750,2023,2,Friday
2023-02-24,Kifli (db),Pékáru,276,85,23460,2023,2,Friday
2023-02-24,Vajas croissant,Édesség,51,450,22950,2023,2,Friday
2023-02-24,Csokis croissant,Édesség,44,490,21560,2023,2,Friday
2023-02-24,Túrós batyu,Édesség,45,420,18900,2023,2,Friday
2023-02-24,Sajtos pogácsa,Pékáru,113,150,16950,2023,2,Friday
2023-02-24,Fonott kalács,Kenyér,15,1200,18000,2023,2,Friday
2023-02-24,Mákos rétes,Édesség,40,350,14000,2023,2,Friday
2023-02-24,Diós rétes,Édesség,39,350,13650,2023,2,Friday
2023-02-24,Muffin,Édesség,41,380,15580,2023,2,Friday
2023-02-24,Szendvics,Egyéb,19,890,16910,2023,2,Friday
2023-02-24,Baguette,Kenyér,21,650,13650,2023,2,Friday
2023-02-25,Fehér kenyér,Kenyér,62,800,49600,2023,2,Saturday
2023-02-25,Félbarna kenyér,Kenyér,43,850,36550,2023,2,Saturday
2023-02-25,Teljes kiőrlésű kenyér,Kenyér,30,950,28500,2023,2,Saturday
2023-02-25,Zsemle (db),Pékáru,368,90,33120,2023,2,Saturday
2023-02-25,Kifli (db),Pékáru,352,85,29920,2023,2,Saturday
2023-02-25,Vajas croissant,Édesség,68,450,30600,2023,2,Saturday
2023-02-25,Csokis croissant,Édesség,63,490,30870,2023,2,Saturday
2023-02-25,Túrós batyu,Édesség,60,420,25200,2023,2,Saturday
2023-02-25,Sajtos pogácsa,Pékáru,158,150,23700,2023,2,Saturday
2023-02-25,Fonott kalács,Kenyér,19,1200,22800,2023,2,Saturday
2023-02-25,Mákos rétes,Édesség,55,350,19250,2023,2,Saturday
2023-02-25,Diós rétes,Édesség,62,350,21700,2023,2,Saturday
